LST_Kelvin,NDVI,Albedo,LST_Celsius,RHII,BAH,TAH,IAH,MAH,AOD,Optimized_NDVI,Optimized_Albedo,Delta_T
324.57172433,0.1228861361742019,0.233484,51.42172433000002,12.030808236653286,66.2776212053514,45.571927430302566,0.0,16.56940530133785,0.49651860566212713,0.13321828552801535,0.35323514501420017,-0.13641357421875
324.56488829,0.1970112025737762,0.1967208,51.41488829000002,12.02397219665329,59.92291080478172,42.43068440183936,0.0,14.980727701195429,0.19487833944921087,0.2507552766115599,0.21766921585537777,3.4142227172851562
324.55292522,0.1517135947942733,0.2146864,51.40292521999999,12.012009126653254,63.80625544457803,44.54133403701661,0.0,15.951563861144509,0.4628654825998304,0.19194441953567326,0.29281252891415943,0.21575546264648438
324.52899908,0.1908576786518097,0.1929978,51.37899908000003,11.988082986653296,60.450449792150486,42.92970301013707,0.0,15.112612448037622,0.17762128878061845,0.2401967983446432,0.19357576654643177,3.842998504638672
324.49994591,0.1147270873188972,0.2111938,51.34994591000003,11.9590298166533,66.97709299185976,46.88522396386083,0.0,16.74427324796494,0.3258837998745827,0.18119209994951327,0.41903952773573067,2.6033172607421875
324.49652789,0.1320944279432296,0.1741339999999999,51.34652789,11.955611796653272,65.4881982703258,47.19606873291902,0.0,16.37204956758145,0.791369040888646,0.1801187537205977,0.34883292593839854,-2.44970703125
324.46576571,0.2264772951602935,0.1915608,51.31576571000005,11.92484961665332,57.39679522581791,40.80709311621251,0.0,14.349198806454478,0.30950122444883743,0.29779778660149125,0.45541355254765936,1.4402351379394531
324.44867561,0.1989871263504028,0.2084865,51.29867561000003,11.9077595166533,59.753515700211054,41.91877511420181,0.0,14.938378925052763,0.57430770001311,0.22147558418463204,0.40938769360573585,-1.6967811584472656
324.44354858,0.1230299919843673,0.191324,51.29354857999999,11.90263248665326,66.26528850795977,47.12102689792033,0.0,16.56632212698994,0.7277675305704777,0.4010147992831938,0.3231522090213359,-1.8336906433105469
324.42645848,0.1199079379439354,0.1998149,51.27645848000003,11.8855423866533,66.53294087234251,46.99639467755625,0.0,16.633235218085627,0.14444014987738332,0.13964903645764834,0.2189462372106461,5.316761016845703
324.42645848,0.2151832431554794,0.1911478,51.27645848000003,11.8855423866533,58.36502949832008,41.50891244636833,0.0,14.59125737458002,0.6233501914120414,0.2689646560166002,0.23812806300063155,-2.187053680419922
324.4127864,0.0634703189134597,0.1925718,51.26278639999998,11.87187030665325,71.37131393636196,50.702253171905525,0.0,17.84282848409049,0.16866427266270073,0.2503887704928048,0.2786633474864106,5.929599761962891
324.4127864,0.1529316902160644,0.2142272999999999,51.26278639999998,11.87187030665325,63.7018286423946,44.4847417235463,0.0,15.925457160598649,0.5809810261483184,0.16847472256879942,0.29535992193068455,-1.2523994445800781
